560,Salt Lake Stadium practice ground 1,NULL,"T-8, JA Block, Sector III, Bidhannagar, Kolkata, West Bengal 700097",22.5708,88.4065,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
561,FIELD 2,NULL,"H86V+WWV, Maidan, Kolkata, West Bengal 700021",22.5539,88.3317,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
562,Rabindra Sarobar Stadium,NULL,"5, Sarat Chatterjee Ave, Dhakuria, Rabindra Sarobar, Kalighat, Kolkata, West Bengal 700045",22.51,88.349,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
563,Eden Garden K 1 Block,NULL,"H87R+PWG, Maidan, B.B.D. Bagh, Kolkata, West Bengal 700021",22.5643,88.3423,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
564,Vivekananda Yuba Bharati Krirangan,NULL,"HC96+M3F, JB Block, Sector III, Bidhannagar, Kolkata, West Bengal 700098",22.5691,88.409,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
565,FIELD 3,NULL,"H87V+5H3, Maidan, Kolkata, West Bengal 700021",22.5539,88.3317,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
566,Aryans Athletic Club,NULL,"H86V+295, Maidan, Kolkata, West Bengal 700021",22.5539,88.3317,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
567,Rifle Factory Sports Ground,NULL,"1, Ghoshpara Rd, Ichhapur Defence Estate, Kolkata, West Bengal 743144",22.7931,88.3538,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
568,Block B,NULL,"H87V+MHP, Eden Garden, Maidan, B.B.D. Bagh, Kolkata, West Bengal 700021",22.5646,88.3433,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
569,"The Laha''s Shyampukur Grounds, Mohan Bagan Athletic Club",NULL,"H87V+MHP, Eden Garden, Maidan, B.B.D. Bagh, Kolkata, West Bengal 700021",22.5646,88.3433,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
570,FIELD 5,NULL,"H86V+G5Q, Maidan, Kolkata, West Bengal 700021",22.5539,88.3317,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
571,A.P.S. Outer Soccer Ground,NULL,"Ground, Ballygunge, Kolkata, West Bengal 700019",22.5309,88.3596,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
572,George Telegraph Sports Club,NULL,"Maidan, near Monument, West Bengal 700069",22.5622,88.3481,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
573,Barisha jugyatri complex,NULL,"185, Bamacharan Roy Rd, Manton, Sarada Pally, Kolkata, West Bengal 700034",22.4898,88.322,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
574,Eden Gardens,NULL,"Maidan, B.B.D. Bagh, Kolkata, West Bengal 700021",22.5646,88.3433,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
575,University Of Calcutta Maidan Ground,NULL,"H85W+HP6, Dufferin Rd, Maidan, Kolkata, West Bengal 700069",22.5589,88.3468,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
576,Bappi Da Cricket Playground,NULL,"GC5C+V7C, Nazirabad, Kolkata, West Bengal 700099",22.5097,88.4206,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
577,GSF Ground,NULL,"J9CP+Q3F, Satpukur, Kolkata, West Bengal 700030",22.6219,88.3852,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
578,Durgapur football ground,NULL,"J9CP+Q3F, Satpukur, Kolkata, West Bengal 700030",22.5394,88.4168,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
579,BNR Sports Club,NULL,"H85W+488, Indira Gandhi Sarani, Maidan, Kolkata, West Bengal 700069",22.5597,88.346,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
580,Victoria Sporting Club,NULL,"Mayo Rd, Maidan, Kolkata, West Bengal 700069",22.5607,88.348,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
581,Khashmallik Sporting Club field,NULL,"9CQ9+FCG, Dakshin Gobindopur, Kolkata, West Bengal 700145",22.3887,88.4186,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
582,Kadampukur Sports Ground,NULL,"HFWH+895, International Finalcial Hub(CBD), Newtown, Kadampukur, West Bengal 700156",22.5958,88.4785,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
583,"Sport''s Ground, ATI Kolkata.",NULL,"J854+72H, Natun Pally, Khaldhar Para, Balitikuri, Howrah, West Bengal 711113",22.6082,88.3051,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
584,Topsia Football Ground,NULL,"G9MJ+PWQ, Topsia Rd, Topsia, Kolkata, West Bengal 700039",22.6082,88.3051,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
585,Topsia Football Ground,NULL,"G9MJ+PWQ, Topsia Rd, Topsia, Kolkata, West Bengal 700039",22.5343,88.3824,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
586,Football Ground,NULL,"PFQ5+V2R, Barbaria, Kolkata, West Bengal 700126",22.7393,88.4594,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
587,Cricket Ground,NULL,"F939+GQC, Brahmapur Rd, F Block, Block C, Niva Park Extension, Bramhapur, Kolkata, West Bengal 700084",22.4545,88.367,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
588,Mohammedan Sporting Club,NULL,"Maidan, Tent, Indira Gandhi Sarani, Maidan, Kolkata, West Bengal 700021",22.5617,88.3463,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
589,South Kolkata District Council for School Games and Sports Ground ( Lake New Ground),NULL,"G974+55F, Southern Ave, Dhakuria, Rabindra Sarobar, Kolkata, West Bengal 700045",22.5129,88.3554,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
590,Calcutta Cricket and Football Club (CCFC),NULL,"19/1, Gurusaday Dutta Rd, Beck Bagan, Ballygunge, Kolkata, West Bengal 700019",22.5379,88.3588,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
591,HA Block Community Centre,NULL,"HA-321A, 1st Cross Rd, HA Block, Sector III, Bidhannagar, Kolkata, West Bengal 700106",22.5766,88.413,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
592,Shantinagar Football Ground,NULL,"15, Sukanta Sarani Rd, Eden Park, Manikpur, Rajbari, Dum Dum, Kolkata, West Bengal 700079",22.6506,88.4274,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
593,Sporting Club Field,NULL,"9CRP+P8Q, Malickpur, Kolkata, West Bengal 700147",26.7206,88.4069,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
594,college ground,NULL,"138, Acharya Jagadish Chandra Bose Rd, Sealdah, Raja Bazar, Kolkata, West Bengal 700014",NULL,NULL,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
595,Salt lake football stadium,NULL,"HC95+PJF, JB Block, Sector III, Bidhannagar, Kolkata, West Bengal 700098",22.5568,88.4429,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
596,Hussainpur Cricket Ground,NULL,"Hussainpur, Kolkata, West Bengal 700107",22.5048,88.4057,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
597,Project Ground,NULL,"GCGF+3FV, Chowbaga Canal Side Rd, Shyambadal, Kolkata, West Bengal 700100",22.5263,88.4216,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
598,SukantaNagar Football Ground,NULL,"HC68+5FF, NH12, Sukant Nagar, Sector IV, बारिशा, Kolkata, West Bengal 700098",22.5604,88.4162,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
599,Cricket Ground,NULL,"F9XC+6HW, Jadavpur, Kolkata, West Bengal 700032",22.4981,88.3715,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
600,Bhwanipur Club Football Ground,NULL,"H87X+99R, Mirza Ghalib St, Maidan, Taltala, Kolkata, West Bengal 700069",22.5591,88.3548,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
601,play ground,NULL,"H97C+HFH, Sealdah, Raja Bazar, Kolkata, West Bengal 700014",22.5655,88.3713,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
602,Subhash Ground,NULL,"Railway Station, Near, Nabapally Circular Rd, Laxmi Narayan Colony, Barasat, Kolkata, West Bengal 700126",22.7224,88.4777,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
603,Greer Sporting Club,NULL,"H86V+CHF, Maidan, Kolkata, West Bengal 700021",22.5611,88.3439,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
604,The City Athletic Club,NULL,"H86X+F82, Maidan, Kolkata, West Bengal 700069",22.5611,88.3483,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
605,Netaji Sporting Club,NULL,"821, Block E, Lake Town, Kolkata, West Bengal 700089",22.4756,88.3406,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
606,Gully cricket ground,NULL,"H9FR+JHV, Unnamed Road, Kadapara, Phool Bagan, Kankurgachi, Kolkata, West Bengal 700054",22.5741,88.3914,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
607,Pallysree Club & Play Ground,NULL,"MFM4+MG7, Madhyamgram Municipality Ward 19, Bidhanpally, Madhyamgram, Kolkata, West Bengal 700132",22.6842,88.4563,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
608,Belgachia Vet. Ground,NULL,"h, 83/k, 3/2, Belgachia Rd, Khudiram Bose Sarani, Block C, MIG Housing, Kolkata, West Bengal 700037",NULL,NULL,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
609,Presidency University Football Ground,NULL,"86/1, College St, Calcutta University, College Square, Kolkata, West Bengal 700073",22.5765,88.3619,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
610,Wireless Play ground,NULL,"Play Ground, Basudevpur Colony, Paschim Barisha, Kolkata, West Bengal 712245",22.7003,88.3323,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
611,RBI Quarters Indoor Badminton Court,NULL,"RBI QUARTERS INDOOR BADMINTON COURT, RESERVE BANK OF INDIA STAFF QUARTERS, LB Block, Sector III, Bidhannagar, Kolkata, West Bengal 700098",22.5634,88.4134,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
612,Atghara Noapara Football Ground,NULL,"JCFX+JHX, Atghara, Newtown, Kolkata, West Bengal 700136",22.6241,88.449,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
613,Friends Of The Stadium,NULL,"HC96+RC9, JB Block, Sector III, Bidhannagar, Kolkata, West Bengal 700098",22.5695,88.4111,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
614,Kalyani Stadium,NULL,"XCFX+VFP, Lake road, Eastern metropolitian Bypass, Kalyani, West Bengal 741235",22.9747,88.4487,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
615,Ground,NULL,"F8WW+9R6, Tollygunge Emergency Police Housing Estate, Tollygunge, Kolkata, West Bengal 700033",22.4956,88.3477,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
616,East Calcutta District Sports Federation Volleyball Ground,NULL,"Subhas Sarobar Park, Phool Bagan, Beleghata, Kolkata, West Bengal 700010",22.5658,88.4029,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
617,Old Pond Field,NULL,"2, 5, Tangra, Kolkata, West Bengal 700046",22.5476,88.3904,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
947,DNC Ground,NULL,"HW37+P9R, Ramwadi, Wadgaon Sheri, Pune, Maharashtra 411014",18.5544,73.9134,Pune,NULL,NULL,NULL,NULL,NULL,NULL
618,Aryanagar Boys Field,NULL,"FC79+6P7, Srikhanda, Panchpota, Kolkata, West Bengal 700152",22.4591,88.4178,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
619,ICI Cricket Ground,NULL,"H84W+7FM, Maidan, New Market Area, Kolkata, West Bengal 700069",22.5557,88.3462,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
620,Dum Dum Club Ground,NULL,"19, PRIMARY SCHOO,L, 30, Khudiram Bose Sarani, K.B.Sarani, Golpark, Patel Nagar, Kolkata, West Bengal 700080",22.6281,88.4236,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
621,Beleghata Mahadev Club sports ground,NULL,"HC82+HXV, Jogging Path, Subhas Sarobar Park, Phool Bagan, Beleghata, Kolkata, West Bengal 700010",22.5665,88.4024,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
622,Mukundapur Football Ground,NULL,"P-16, Mukundapur Main Rd, Nitai Nagar, Mukundapur, Kolkata, West Bengal 700099",22.4918,88.4048,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
623,Dalhousie Athletic Club,NULL,"Mayo Rd, Maidan, Kolkata, West Bengal 700069",22.5481,88.3612,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
624,Vivekananda Play Ground,NULL,"G83F+HQF, SN Chatterjee Rd, Chamrapatti, Behala, Kolkata, West Bengal 700038",22.5041,88.3234,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
625,SAI Athletic Field,NULL,"HC85+CP8, KA Block, Sector III, Bidhannagar, Kolkata, West Bengal 700098",22.566,88.4093,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
626,Mohammedan-Howrah Union Football Ground,NULL,"H86W+W89, Maidan, Kolkata, West Bengal 700021",22.5623,88.3459,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
627,West Bengal Basketball Association Courts,NULL,"HC85+CP8, KA Block, Sector III, Bidhannagar, Kolkata, West Bengal 700098",22.5604,88.3457,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
628,College Ground,NULL,"H86W+575, Maidan, Kolkata, West Bengal 700021",22.5527,88.3346,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
629,Eastern Command Stadium,NULL,"H83M+3RF, Fort William, Hastings, Kolkata, West Bengal 700021",NULL,NULL,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
630,Football Ground,NULL,"9CWQ+XHC, Malancha Mahi Nagar, Kolkata, West Bengal 700147",22.3962,88.4333,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
631,Football Stadium,NULL,"JF45+PR4, Action Area IIE, Newtown, New Town, West Bengal 700059",22.6155,88.4573,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
632,Durganagar Sporting Club Sports Venue,NULL,"700065, Vivekanand Pally, Durga Nagar, North Dumdum, Kolkata, West Bengal 700065",22.6498,88.4173,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
633,Topsia Sports Association,NULL,"12/1, Topsia 2nd Ln, Topsia, Kolkata, West Bengal 700039",22.5356,88.3866,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
634,"The Cricket Association Of Bengal, Eden Garden",NULL,"Gostho Paul Sarani, Maidan, Fort William, B.B.D. Bagh, Kolkata, West Bengal 700021",22.5637,88.3438,kolkata,NULL,NULL,NULL,NULL,NULL,NULL
635,Short Cricket Ground,NULL,"F688+244, Paikpara, Sontoshpur, West Bengal 700137",23.7996,87.3722,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
636,Crow Field,NULL,"Himalaya House, 38, Jawaharlal Nehru Rd, Park Street area, Kolkata, West Bengal 700071",22.5511,88.3493,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
637,Milan Sangha Playground,NULL,"9CJJ+H22, Dehimedan Malla, Dakshin Gobindopur, Baruipur, West Bengal 700144",22.5632,88.3458,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
638,Royal Sports Club,NULL,"33, Ahiripukur Rd, Rowland Row, Ballygunge, Kolkata, West Bengal 700019",22.5654,88.3431,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
639,Kolkata Knight Riders,NULL,"H88V+564, Shahid Khudiram Bose Rd, Maidan, B.B.D. Bagh, Kolkata, West Bengal 700021",22.5654,88.3431,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
640,East Calcutta District Sports Council,NULL,"125, Hem Chandra Naskar Rd, Narkeldanga, Phool Bagan, Kankurgachi, Kolkata, West Bengal 700010",22.5867,88.3908,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
641,Bata Club.,NULL,"H84W+9RH, Maidan, Kolkata, West Bengal 700069",22.5142,88.2161,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
642,Football Ground,NULL,"G8MM+G8W, Belvedere Rd, Block A, Alipore, Kolkata, West Bengal 700027",22.5339,88.3333,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
643,PSR Cricket Ground,NULL,"J993+CWJ, Vivekananda Colony, Howrah, West Bengal 71120",17.2515,78.2953,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
644,Kolkata Colts Cricket Academy,NULL,"H9PR+GPQ, CIT Scheme VII M, Kankurgachi, Kolkata, West Bengal 700054",22.5863,88.3918,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
645,Bidhan Nagar Nabyajyoti Sporting Club,NULL,"HC57+796, Salt Lake Bypass, Milan Nagar, Nabapally, Sector IV, Bidhannagar, Kolkata, West Bengal 700098",23.7996,87.3722,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
646,Nabaduth Ground,NULL,"J9RG+C4P, Prafulla Chaki Road, G.L.T. Road, B.T. Road, Neogipara, Joyshree, Baranagar, Kolkata, West Bengal 700036",22.6411,88.3753,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
647,Vivekananda Sangha Play Ground,NULL,"JF92+G44, Roypara, Kolkata, West Bengal 700157",22.6188,88.4503,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
648,"Maidan Tent, Bangabasi College Athletic Club",NULL,"H9PR+GPQ, CIT Scheme VII M, Kankurgachi, Kolkata, West Bengal 700054",22.5632,88.3458,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
649,Ram Kishna Sporting Club,NULL,"Ramkrishna Pally, Panihati, Kolkata, West Bengal 700115",22.698,88.3701,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
650,Central Calcutta Udyan Sporting Club,NULL,"58H, Bechu Chatterjee St, Machuabazar, Kolkata, West Bengal 700009",22.581,88.3679,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
651,Beleghata Balakbrinda Club Ground,NULL,"CIT More, Beleghata Main Rd, Subhas Sarobar Park, Phool Bagan, Beleghata, Kolkata, West Bengal 700010",22.5634,88.3952,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
652,BULAN CRICKET & FOOTBALL ACADEMY,NULL,"G975+MPJ, Kavi Bharathi Rd, Southern Park, Lake Garden, lake Terrace, Ballygunge, Kolkata, West Bengal 700029",22.5142,88.3593,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
653,crikchamps,NULL,"3, Bediadanga Masjid Bari Ln, Kasba, Kolkata, West Bengal 700039",22.5264,88.3832,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
654,Christopher Road Play Ground,NULL,"11, 2, Christopher Road, Park Circus, Tangra, Kolkata, West Bengal 700046",22.5508,88.3776,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
655,Maidan,NULL,"Maidan, Kolkata, West Bengal",22.5547,88.3409,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
656,HERITAGE SCHOOL SKATING GROUND,NULL,"GC99+474, Mundapara, Chak Kolarkhal, West Bengal 700100",22.5178,88.4182,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
657,The F.A.P.S. Basketball Court,NULL,"H938+66Q, Entally, Kolkata, West Bengal 700014",22.5562,88.3724,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
658,Sports Authority India,NULL,"HCJ6+WJV, FD Block, Sector III, Bidhannagar, Kolkata, West Bengal 700106",NULL,NULL,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
659,Jayashree Sangha Playground,NULL,"F9C3+286, Bansdroni Park, Rifle Club Rd, Kalitala, Bansdroni, Kolkata, West Bengal 700070",22.47,88.3533,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
660,THE CALCUTTA PUNJAB CLUB(lawn tennis courts),NULL,"5A, Sarat Bose Rd, Sreepally, Bhowanipore, Kolkata, West Bengal 700020",22.54,88.3533,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
661,Calcutta International Club,NULL,"42A, Shakespeare Sarani Rd, Elgin, Kolkata, West Bengal 700017",22.5441,88.3587,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
662,Pal & Chatterjee Cricket Academy |Cricket Coaching Centre In South Kolkata,NULL,"Southern Ave, Hemanta Mukherjee Sarani, lake Terrace, Ballygunge, Kolkata, West Bengal 700029",22.5158,88.3576,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
663,Pat Williamson Ground,NULL,"Race Course, Hastings, Kolkata, West Bengal 700022",22.5545,88.3409,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
664,MILAN SANGHA PLAY GROUND,NULL,"FC74+JFJ, Kolkata,, Balia Middle Town, Garia, Kolkata, West Bengal 700084",22.4641,88.4061,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
665,Rajasthan Club,NULL,"H85X+2MW, Maidan, Park Street, Park Street, Kolkata, West Bengal 700016",22.5576,88.3492,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
666,Royal Calcutta Turf Club (RCTC),NULL,"G8VJ+4X4, Hospital Rd, Maidan, Race Course, Hastings, Kolkata, West Bengal 700027",22.5428,88.3325,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
667,Sailen Manna Stadium,NULL,"63, Rishi Bankim Chandra Rd, Shree Market , Howrah Maidan, Howrah Railway Station, Shibpur, Howrah, West Bengal 711101",22.5829,88.3351,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
668,360 Degree Sports,NULL,"59b, Chowringee Rd, beside Exide Building, Sreepally, Elgin, Kolkata, West Bengal 700020",22.5411,88.3476,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
669,CRICKET ACADEMY OF SPECIALISATION [Main Branch],NULL,"Mayo Road, East, Plot No.21, Esplanade, Kolkata, West Bengal 700069",22.5683,88.3487,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
670,Calcutta Ladies Golf Club,NULL,"G8XR+V99, Hospital Rd, Maidan, Kolkata, West Bengal 700071",22.5497,88.341,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
671,Bara Bazar Juvak Sabha Basketball Club,NULL,"12 Back Side of Mahajati Sadan, Mitra Ln, College Street Market, Kolkata, West Bengal 700007",22.581,88.3626,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
672,Cricket Coaching Centre,NULL,"11/8, Baburam Ghosh Rd, Ashok Nagar, Tollygunge, Kolkata, West Bengal 700040",22.4897,88.3449,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
673,Aditya School Of Sports,NULL,"174, Jessore Rd, Amarpalli, South Dumdum, West Bengal 700055",22.6143,88.4114,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
674,Dasnagar Juba Sangha Cricket And Football Coaching Ground,NULL,"J824+FJM, Natun Pally, Dasnagar, Howrah, West Bengal 711105",22.6034,88.309,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
675,Football And Cricket Playground,NULL,"H9FM+PJV, Mugal Bagan, Rail Colony, Kolkata, West Bengal 700054",22.5744,88.384,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
676,"Address:30, Tagore Castle St, Natun bazar, Kolkata, West Bengal 700006",NULL,KOLKATA KABADDI COACHING,22.5697,88.3059,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
677,Central Park Swimming Pool,NULL,"3rd Ave, Central Park, Sector II, Bidhannagar, Kolkata, West Bengal 700091",22.585,88.4225,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
678,BAGHAJATIN TARUN SANGHA,NULL,"F9MH+QC5, Baghajatin D Block Rd, Baghajatin D Block, Block D, Baghajatin Colony, Kolkata, West Bengal 700086",22.4844,88.3786,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
679,Pirnagor Football Ground,NULL,"HHRV+QPH, Pirnagar, Shyamnagar, West Bengal 700135",22.5919,88.5944,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
680,Kolkata Basanta Utsav Ground,NULL,"18/1, Basak Bagan Road, Basak Bagan, South Dumdum, West Bengal",22.6101,88.3958,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
681,Samir Sports,NULL,"60, Mahatma Gandhi Rd, College Square, Kolkata, West Bengal 700009",22.5746,88.3663,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
682,Calcutta Polo Club,NULL,"Bangur BFL Estate, 31, Chowringhee Road, Kolkata, West Bengal 700016",22.5448,88.3479,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
683,50 No. Play ground,NULL,"JC99+9HV, Jugipara Rd, Satgachi, South Dumdum, West Bengal 700028",22.6185,88.4189,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
684,Fort William Golf Course,NULL,"H83R+FP5, Maidan, Fort William, Hastings, Kolkata, West Bengal 700021",22.5542,88.3359,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
685,Royal Calcutta Golf Club,NULL,"18, Golf Club Road, Tollygunge, Kolkata, West Bengal 700033",22.4942,88.3493,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
686,Kolkata Green Grass Cricket Centre (Kalikapur)/ Best Cricket Coaching Academy in South Kolkata,NULL,"Kolkata Green Grass Cricket Centre. Kalikapur Aguan Sangha, Singhabari Stop, opposite Metro Cash & Carry Bazaar, Kalikapur, Kolkata, West Bengal 700099",22.4965,88.3991,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
687,Boys Club Field,NULL,"19, Prasanna Nasker Ln, Tiljala, Kolkata, West Bengal 700039",22.5277,88.3825,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
688,Calcutta Rowing Club,NULL,"15, Rabindra Sarobar, Dhakuria, Rabindra Sarobar, Kolkata, West Bengal 700029",22.5121,88.3637,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
689,Football Ground,NULL,"CCFR+FJ6, Bhabanipur, West Bengal 700150",22.4237,88.4415,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
690,Doperia Football Ground,NULL,"PCH4+G33, Doperia Village, Dopere, West Bengal 700119",22.7288,88.4052,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
691,West Bengal Volleyball Fedaration,NULL,"H85X+RMG, Mayo Rd, Maidan, Kolkata, West Bengal 700069",22.5596,88.3492,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
692,Rabindrapally Sarbojanin Ground,NULL,"F9GM+WXV, Rabindrapally, Baghajatin Colony, Kolkata, West Bengal 700086",22.4774,88.3849,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
693,Scottish Church College Playground,NULL,"H9MJ+P35, Unnamed Road, Manicktala, Bagmari, Kolkata, West Bengal 700067",22.5843,88.3802,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
694,The Tollygunge Club,NULL,"120, Deshpran Sasmal Rd, Tollygunge Golf Club, Tollygunge, Kolkata, West Bengal 700033",22.4953,88.3436,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
695,A-8 - Sports Ground,NULL,"A8 Block, Block A 8, Block A2, Block A, Kalyani, West Bengal 741235",22.9694,88.4587,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
696,Sealdah Sports & Cultural Association,NULL,"55, Surya Sen Street, Amherst Street, Surya Sen Street, Kolkata, West Bengal 700009",22.5715,88.3703,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
697,Basudebpur play ground,NULL,"H69V+CRV, Duillya, Hatgachha, West Bengal 711302",22.5686,88.2445,Kolkata,NULL,NULL,NULL,NULL,NULL,NULL
